id_venda,id_pedido,data_venda,id_produto,id_canal,id_regiao,quantidade,preco_unitario,custo_unitario,desconto_percentual,receita_bruta,valor_desconto,receita_liquida,custo_total,margem_bruta,margem_percentual
2022,101346,2026-06-09,12,3,4,1,79.77,28.73,0.05,79.77,3.99,75.78,28.73,47.05,0.6209
2023,101346,2026-06-09,13,3,4,1,56.06,21.11,0.1,56.06,5.61,50.45,21.11,29.34,0.5816
2024,101346,2026-06-09,8,3,4,1,53.12,20.07,0.1,53.12,5.31,47.81,20.07,27.74,0.5802
2100,101401,2026-06-09,15,1,4,1,58.46,23.12,0.15,58.46,8.77,49.69,23.12,26.57,0.5347
3308,102210,2026-06-09,6,3,4,1,75.79,33.33,0.0,75.79,0.0,75.79,33.33,42.46,0.5602
4573,103036,2026-06-09,4,5,4,2,88.39,33.62,0.1,176.78,17.68,159.1,67.24,91.86,0.5774
4574,103036,2026-06-09,11,5,4,2,45.23,13.94,0.1,90.46,9.05,81.41,27.88,53.53,0.6575
5924,103928,2026-06-09,13,4,4,1,59.29,21.75,0.0,59.29,0.0,59.29,21.75,37.54,0.6332
6772,104496,2026-06-09,8,4,2,1,52.74,20.67,0.0,52.74,0.0,52.74,20.67,32.07,0.6081
6773,104496,2026-06-09,15,4,2,1,61.07,23.78,0.0,61.07,0.0,61.07,23.78,37.29,0.6106
7136,104739,2026-06-09,4,1,4,1,88.82,35.15,0.05,88.82,4.44,84.38,35.15,49.23,0.5834
7137,104739,2026-06-09,8,1,4,1,53.36,21.16,0.15,53.36,8.0,45.36,21.16,24.2,0.5335
7138,104739,2026-06-09,13,1,4,1,56.28,21.5,0.0,56.28,0.0,56.28,21.5,34.78,0.618
9246,106122,2026-06-09,5,3,2,2,96.8,41.35,0.0,193.6,0.0,193.6,82.7,110.9,0.5728
9287,106153,2026-06-09,9,2,2,1,75.88,30.98,0.1,75.88,7.59,68.29,30.98,37.31,0.5463
9288,106153,2026-06-09,14,2,2,1,30.18,10.45,0.1,30.18,3.02,27.16,10.45,16.71,0.6152
9289,106153,2026-06-09,5,2,2,1,93.64,42.57,0.05,93.64,4.68,88.96,42.57,46.39,0.5215
9290,106153,2026-06-09,4,2,2,1,87.88,34.19,0.1,87.88,8.79,79.09,34.19,44.9,0.5677
10978,107264,2026-06-09,5,4,5,1,100.21,41.73,0.0,100.21,0.0,100.21,41.73,58.48,0.5836
12956,108576,2026-06-09,6,3,5,1,77.79,34.33,0.0,77.79,0.0,77.79,34.33,43.46,0.5587
15457,110192,2026-06-09,4,1,2,1,89.86,34.13,0.1,89.86,8.99,80.87,34.13,46.74,0.578
17006,111209,2026-06-09,3,2,5,1,55.49,20.11,0.05,55.49,2.77,52.72,20.11,32.61,0.6186
17007,111209,2026-06-09,8,2,5,1,52.46,21.04,0.0,52.46,0.0,52.46,21.04,31.42,0.5989
17243,111368,2026-06-09,14,2,3,1,30.3,10.47,0.1,30.3,3.03,27.27,10.47,16.8,0.6161
19025,112558,2026-06-09,11,3,5,2,42.53,14.19,0.1,85.06,8.51,76.55,28.38,48.17,0.6293
21825,114413,2026-06-09,7,1,1,1,48.96,19.51,0.05,48.96,2.45,46.51,19.51,27.0,0.5805
695,100459,2026-06-10,3,5,2,1,53.07,20.81,0.15,53.07,7.96,45.11,20.81,24.3,0.5387
1336,100886,2026-06-10,3,3,4,1,55.45,20.7,0.0,55.45,0.0,55.45,20.7,34.75,0.6267
2737,101831,2026-06-10,13,5,3,1,58.24,20.87,0.2,58.24,11.65,46.59,20.87,25.72,0.552
4954,103297,2026-06-10,15,5,2,1,58.35,22.86,0.2,58.35,11.67,46.68,22.86,23.82,0.5103
4955,103297,2026-06-10,11,5,2,1,46.3,14.35,0.2,46.3,9.26,37.04,14.35,22.69,0.6126
9309,106167,2026-06-10,14,5,2,1,29.53,10.86,0.05,29.53,1.48,28.05,10.86,17.19,0.6128
11790,107808,2026-06-10,13,1,4,1,59.89,21.21,0.0,59.89,0.0,59.89,21.21,38.68,0.6459
12225,108097,2026-06-10,14,5,4,1,27.93,10.63,0.1,27.93,2.79,25.14,10.63,14.51,0.5772
12226,108097,2026-06-10,2,5,4,1,119.41,46.07,0.15,119.41,17.91,101.5,46.07,55.43,0.5461
12227,108097,2026-06-10,5,5,4,1,93.21,41.17,0.2,93.21,18.64,74.57,41.17,33.4,0.4479
13161,108706,2026-06-10,1,5,4,1,70.07,26.87,0.2,70.07,14.01,56.06,26.87,29.19,0.5207
13583,108975,2026-06-10,14,1,4,1,28.01,10.29,0.0,28.01,0.0,28.01,10.29,17.72,0.6326
13584,108975,2026-06-10,11,1,4,1,44.12,13.54,0.05,44.12,2.21,41.91,13.54,28.37,0.6769
13585,108975,2026-06-10,9,1,4,1,72.91,30.68,0.1,72.91,7.29,65.62,30.68,34.94,0.5325
13956,109213,2026-06-10,7,4,4,2,46.72,19.04,0.05,93.44,4.67,88.77,38.08,50.69,0.571
13957,109213,2026-06-10,8,4,4,1,52.43,21.21,0.05,52.43,2.62,49.81,21.21,28.6,0.5742
14047,109272,2026-06-10,14,2,4,1,30.12,10.46,0.05,30.12,1.51,28.61,10.46,18.15,0.6344
16847,111109,2026-06-10,12,2,4,1,87.35,29.99,0.0,87.35,0.0,87.35,29.99,57.36,0.6567
16848,111109,2026-06-10,7,2,4,2,47.42,19.32,0.0,94.84,0.0,94.84,38.64,56.2,0.5926
18076,111921,2026-06-10,15,2,3,1,59.19,23.9,0.1,59.19,5.92,53.27,23.9,29.37,0.5513
19890,113120,2026-06-10,8,1,2,2,51.92,20.77,0.05,103.84,5.19,98.65,41.54,57.11,0.5789
19891,113120,2026-06-10,12,1,2,1,87.75,29.12,0.15,87.75,13.16,74.59,29.12,45.47,0.6096
19892,113120,2026-06-10,2,1,2,1,113.45,46.07,0.15,113.45,17.02,96.43,46.07,50.36,0.5222
21284,114047,2026-06-10,6,1,5,2,78.74,34.48,0.15,157.48,23.62,133.86,68.96,64.9,0.4848
772,100508,2026-06-11,13,2,2,1,61.24,21.52,0.0,61.24,0.0,61.24,21.52,39.72,0.6486
773,100508,2026-06-11,5,2,2,1,99.57,42.08,0.1,99.57,9.96,89.61,42.08,47.53,0.5304
774,100508,2026-06-11,8,2,2,3,52.4,20.77,0.0,157.2,0.0,157.2,62.31,94.89,0.6036
6487,104305,2026-06-11,1,5,5,1,68.2,27.72,0.1,68.2,6.82,61.38,27.72,33.66,0.5484
6488,104305,2026-06-11,15,5,5,1,61.14,24.05,0.15,61.14,9.17,51.97,24.05,27.92,0.5372
7493,104979,2026-06-11,12,1,2,1,82.85,28.99,0.15,82.85,12.43,70.42,28.99,41.43,0.5883
7506,104986,2026-06-11,2,4,2,1,118.03,46.73,0.05,118.03,5.9,112.13,46.73,65.4,0.5833
7507,104986,2026-06-11,1,4,2,2,69.03,26.96,0.0,138.06,0.0,138.06,53.92,84.14,0.6094
8080,105351,2026-06-11,9,5,3,1,76.87,29.72,0.05,76.87,3.84,73.03,29.72,43.31,0.593
8979,105954,2026-06-11,12,2,2,1,87.87,29.0,0.0,87.87,0.0,87.87,29.0,58.87,0.67
9484,106287,2026-06-11,14,3,4,2,30.5,10.3,0.0,61.0,0.0,61.0,20.6,40.4,0.6623
9485,106287,2026-06-11,15,3,4,1,58.29,22.82,0.05,58.29,2.91,55.38,22.82,32.56,0.5879
10059,106676,2026-06-11,7,2,4,2,50.66,19.03,0.0,101.32,0.0,101.32,38.06,63.26,0.6244
10060,106676,2026-06-11,11,2,4,2,45.46,14.32,0.05,90.92,4.55,86.37,28.64,57.73,0.6684
10541,106973,2026-06-11,13,2,4,1,61.94,21.02,0.1,61.94,6.19,55.75,21.02,34.73,0.623
10886,107204,2026-06-11,15,1,2,1,62.28,23.12,0.0,62.28,0.0,62.28,23.12,39.16,0.6288
10887,107204,2026-06-11,13,1,2,1,57.03,20.59,0.05,57.03,2.85,54.18,20.59,33.59,0.62
11344,107512,2026-06-11,7,1,5,2,48.72,19.12,0.05,97.44,4.87,92.57,38.24,54.33,0.5869
11345,107512,2026-06-11,1,1,5,1,66.75,26.65,0.0,66.75,0.0,66.75,26.65,40.1,0.6007
13349,108824,2026-06-11,12,5,4,1,79.44,28.86,0.1,79.44,7.94,71.5,28.86,42.64,0.5964
13350,108824,2026-06-11,10,5,4,1,61.93,24.5,0.05,61.93,3.1,58.83,24.5,34.33,0.5835
13605,108986,2026-06-11,6,4,3,2,78.66,33.06,0.05,157.32,7.87,149.45,66.12,83.33,0.5576
15519,110238,2026-06-11,3,2,4,1,56.41,20.15,0.0,56.41,0.0,56.41,20.15,36.26,0.6428
15862,110456,2026-06-11,5,2,5,1,94.47,42.82,0.1,94.47,9.45,85.02,42.82,42.2,0.4964
17115,111281,2026-06-11,14,4,2,1,29.52,10.83,0.05,29.52,1.48,28.04,10.83,17.21,0.6138
19184,112659,2026-06-11,3,1,3,1,51.49,20.83,0.05,51.49,2.57,48.92,20.83,28.09,0.5742
19608,112933,2026-06-11,5,5,4,1,100.19,42.75,0.1,100.19,10.02,90.17,42.75,47.42,0.5259
20361,113435,2026-06-11,3,3,2,1,53.8,21.1,0.0,53.8,0.0,53.8,21.1,32.7,0.6078
445,100287,2026-06-12,2,2,5,1,112.78,46.0,0.05,112.78,5.64,107.14,46.0,61.14,0.5707
446,100287,2026-06-12,11,2,5,1,46.63,14.09,0.0,46.63,0.0,46.63,14.09,32.54,0.6978
447,100287,2026-06-12,9,2,5,1,77.77,30.45,0.05,77.77,3.89,73.88,30.45,43.43,0.5878
1973,101317,2026-06-12,2,5,4,3,112.15,46.09,0.05,336.45,16.82,319.63,138.27,181.36,0.5674
1974,101317,2026-06-12,12,5,4,1,79.77,29.16,0.2,79.77,15.95,63.82,29.16,34.66,0.5431
2907,101946,2026-06-12,14,5,1,1,29.29,10.5,0.15,29.29,4.39,24.9,10.5,14.4,0.5783
5371,103573,2026-06-12,8,1,1,2,49.76,20.76,0.0,99.52,0.0,99.52,41.52,58.0,0.5828
9802,106496,2026-06-12,2,3,4,1,115.31,47.86,0.05,115.31,5.77,109.54,47.86,61.68,0.5631
10808,107157,2026-06-12,3,5,4,1,51.53,20.51,0.1,51.53,5.15,46.38,20.51,25.87,0.5578
10809,107157,2026-06-12,11,5,4,2,41.82,13.81,0.2,83.64,16.73,66.91,27.62,39.29,0.5872
11412,107557,2026-06-12,4,3,4,1,86.75,34.27,0.05,86.75,4.34,82.41,34.27,48.14,0.5842
11413,107557,2026-06-12,15,3,4,3,59.66,23.26,0.05,178.98,8.95,170.03,69.78,100.25,0.5896
13861,109155,2026-06-12,14,1,4,2,29.8,10.84,0.05,59.6,2.98,56.62,21.68,34.94,0.6171
15343,110129,2026-06-12,1,3,1,1,65.12,27.98,0.1,65.12,6.51,58.61,27.98,30.63,0.5226
15344,110129,2026-06-12,8,3,1,1,53.53,20.04,0.1,53.53,5.35,48.18,20.04,28.14,0.5841
18192,111999,2026-06-12,1,2,1,1,71.42,27.05,0.1,71.42,7.14,64.28,27.05,37.23,0.5792
20128,113282,2026-06-12,12,2,4,1,82.22,29.5,0.1,82.22,8.22,74.0,29.5,44.5,0.6014
21811,114403,2026-06-12,8,3,1,1,53.73,21.01,0.0,53.73,0.0,53.73,21.01,32.72,0.609
1262,100830,2026-06-13,5,2,5,2,99.07,42.05,0.05,198.14,9.91,188.23,84.1,104.13,0.5532
2940,101968,2026-06-13,4,3,3,1,86.04,35.23,0.1,86.04,8.6,77.44,35.23,42.21,0.5451
4483,102972,2026-06-13,1,4,2,1,68.29,27.31,0.0,68.29,0.0,68.29,27.31,40.98,0.6001
4484,102972,2026-06-13,9,4,2,2,71.22,29.48,0.05,142.44,7.12,135.32,58.96,76.36,0.5643
4811,103197,2026-06-13,10,2,4,1,61.6,24.38,0.0,61.6,0.0,61.6,24.38,37.22,0.6042
5260,103509,2026-06-13,4,1,4,2,87.98,34.57,0.0,175.96,0.0,175.96,69.14,106.82,0.6071
5261,103509,2026-06-13,2,1,4,2,114.85,45.74,0.15,229.7,34.46,195.24,91.48,103.76,0.5314
5843,103872,2026-06-13,15,3,4,1,61.67,22.87,0.1,61.67,6.17,55.5,22.87,32.63,0.5879
5844,103872,2026-06-13,1,3,4,1,69.02,26.68,0.1,69.02,6.9,62.12,26.68,35.44,0.5705
5890,103902,2026-06-13,13,2,4,2,58.43,21.8,0.05,116.86,5.84,111.02,43.6,67.42,0.6073
6891,104579,2026-06-13,11,3,4,1,42.98,13.73,0.1,42.98,4.3,38.68,13.73,24.95,0.645
10828,107170,2026-06-13,14,1,2,3,30.76,10.77,0.05,92.28,4.61,87.67,32.31,55.36,0.6315
12014,107963,2026-06-13,5,3,3,1,95.84,41.33,0.05,95.84,4.79,91.05,41.33,49.72,0.5461
12015,107963,2026-06-13,14,3,3,1,29.51,10.33,0.0,29.51,0.0,29.51,10.33,19.18,0.6499
12580,108334,2026-06-13,7,1,5,1,50.25,18.96,0.0,50.25,0.0,50.25,18.96,31.29,0.6227
15091,109952,2026-06-13,4,1,4,1,87.09,33.96,0.1,87.09,8.71,78.38,33.96,44.42,0.5667
17074,111252,2026-06-13,7,1,2,1,51.34,18.44,0.0,51.34,0.0,51.34,18.44,32.9,0.6408
17745,111689,2026-06-13,12,4,2,1,86.45,30.22,0.05,86.45,4.32,82.13,30.22,51.91,0.632
20753,113692,2026-06-13,4,1,2,2,85.29,33.99,0.0,170.58,0.0,170.58,67.98,102.6,0.6015
20754,113692,2026-06-13,2,1,2,1,111.62,46.53,0.05,111.62,5.58,106.04,46.53,59.51,0.5612
20755,113692,2026-06-13,15,1,2,1,58.01,23.59,0.1,58.01,5.8,52.21,23.59,28.62,0.5482
20756,113692,2026-06-13,1,1,2,1,67.29,26.89,0.05,67.29,3.36,63.93,26.89,37.04,0.5794
20832,113744,2026-06-13,11,3,4,1,44.19,14.15,0.1,44.19,4.42,39.77,14.15,25.62,0.6442
21074,113905,2026-06-13,13,5,5,2,58.62,20.89,0.05,117.24,5.86,111.38,41.78,69.6,0.6249
21075,113905,2026-06-13,11,5,5,1,44.57,13.95,0.1,44.57,4.46,40.11,13.95,26.16,0.6522
21410,114129,2026-06-13,12,3,2,1,85.12,30.3,0.0,85.12,0.0,85.12,30.3,54.82,0.644
21411,114129,2026-06-13,2,3,2,2,118.87,47.46,0.1,237.74,23.77,213.97,94.92,119.05,0.5564
2459,101640,2026-06-14,8,2,4,3,50.36,20.05,0.0,151.08,0.0,151.08,60.15,90.93,0.6019
2460,101640,2026-06-14,12,2,4,1,84.04,29.08,0.1,84.04,8.4,75.64,29.08,46.56,0.6155
3338,102235,2026-06-14,4,1,4,1,91.0,34.72,0.05,91.0,4.55,86.45,34.72,51.73,0.5984
3928,102609,2026-06-14,8,1,4,3,51.0,21.06,0.05,153.0,7.65,145.35,63.18,82.17,0.5653
4266,102823,2026-06-14,15,2,3,1,61.71,22.99,0.1,61.71,6.17,55.54,22.99,32.55,0.5861
4864,103234,2026-06-14,12,2,4,1,80.1,29.26,0.1,80.1,8.01,72.09,29.26,42.83,0.5941
6061,104028,2026-06-14,5,2,4,1,102.4,41.53,0.1,102.4,10.24,92.16,41.53,50.63,0.5494
6062,104028,2026-06-14,11,2,4,1,46.08,13.82,0.0,46.08,0.0,46.08,13.82,32.26,0.7001
6063,104028,2026-06-14,9,2,4,1,71.56,30.12,0.1,71.56,7.16,64.4,30.12,34.28,0.5323
6776,104499,2026-06-14,14,4,4,1,30.92,10.45,0.0,30.92,0.0,30.92,10.45,20.47,0.662
8906,105911,2026-06-14,2,4,4,1,114.1,46.47,0.0,114.1,0.0,114.1,46.47,67.63,0.5927
8907,105911,2026-06-14,8,4,4,1,54.38,21.11,0.05,54.38,2.72,51.66,21.11,30.55,0.5914
9907,106571,2026-06-14,15,1,5,2,61.05,23.96,0.05,122.1,6.1,116.0,47.92,68.08,0.5869
11033,107305,2026-06-14,14,5,4,1,29.68,10.74,0.2,29.68,5.94,23.74,10.74,13.0,0.5476
11034,107305,2026-06-14,2,5,4,1,123.6,45.73,0.05,123.6,6.18,117.42,45.73,71.69,0.6105
13580,108973,2026-06-14,14,3,1,2,29.75,10.36,0.1,59.5,5.95,53.55,20.72,32.83,0.6131
15744,110384,2026-06-14,5,3,3,1,101.03,42.07,0.1,101.03,10.1,90.93,42.07,48.86,0.5373
15745,110384,2026-06-14,1,3,3,3,71.18,26.81,0.0,213.54,0.0,213.54,80.43,133.11,0.6233
16446,110850,2026-06-14,4,4,4,2,83.81,33.6,0.0,167.62,0.0,167.62,67.2,100.42,0.5991
16447,110850,2026-06-14,5,4,4,1,102.09,41.69,0.05,102.09,5.1,96.99,41.69,55.3,0.5702
17094,111268,2026-06-14,5,3,2,1,100.61,43.47,0.1,100.61,10.06,90.55,43.47,47.08,0.5199
17095,111268,2026-06-14,3,3,2,1,54.19,20.82,0.0,54.19,0.0,54.19,20.82,33.37,0.6158
20811,113732,2026-06-14,14,2,4,1,30.86,10.73,0.05,30.86,1.54,29.32,10.73,18.59,0.634
20812,113732,2026-06-14,1,2,4,1,71.91,26.82,0.05,71.91,3.6,68.31,26.82,41.49,0.6074
22624,114924,2026-06-14,7,3,4,2,50.86,18.83,0.1,101.72,10.17,91.55,37.66,53.89,0.5886
696,100460,2026-06-15,11,1,1,1,42.86,13.67,0.0,42.86,0.0,42.86,13.67,29.19,0.6811
697,100460,2026-06-15,6,1,1,1,77.41,33.71,0.05,77.41,3.87,73.54,33.71,39.83,0.5416
1523,101010,2026-06-15,7,3,5,3,51.68,19.5,0.05,155.04,7.75,147.29,58.5,88.79,0.6028
3224,102156,2026-06-15,15,1,2,2,55.91,23.89,0.05,111.82,5.59,106.23,47.78,58.45,0.5502
3225,102156,2026-06-15,6,1,2,2,82.19,33.76,0.0,164.38,0.0,164.38,67.52,96.86,0.5892
5675,103767,2026-06-15,5,1,3,1,95.56,41.17,0.0,95.56,0.0,95.56,41.17,54.39,0.5692
6590,104380,2026-06-15,13,2,4,2,56.33,20.63,0.0,112.66,0.0,112.66,41.26,71.4,0.6338
7217,104791,2026-06-15,1,2,2,2,68.52,26.94,0.0,137.04,0.0,137.04,53.88,83.16,0.6068
10006,106639,2026-06-15,3,4,2,2,53.15,21.17,0.0,106.3,0.0,106.3,42.34,63.96,0.6017
10007,106639,2026-06-15,1,4,2,1,69.7,27.75,0.0,69.7,0.0,69.7,27.75,41.95,0.6019
13311,108800,2026-06-15,10,1,4,1,63.48,25.03,0.0,63.48,0.0,63.48,25.03,38.45,0.6057
13523,108937,2026-06-15,9,4,4,4,75.68,30.49,0.05,302.72,15.14,287.58,121.96,165.62,0.5759
13524,108937,2026-06-15,7,4,4,1,50.56,18.98,0.05,50.56,2.53,48.03,18.98,29.05,0.6048
13525,108937,2026-06-15,13,4,4,2,61.38,20.7,0.0,122.76,0.0,122.76,41.4,81.36,0.6628
13907,109184,2026-06-15,13,2,3,1,61.45,21.53,0.05,61.45,3.07,58.38,21.53,36.85,0.6312
15706,110359,2026-06-15,15,5,4,1,56.49,23.83,0.05,56.49,2.82,53.67,23.83,29.84,0.556
17193,111334,2026-06-15,15,1,4,1,61.54,23.49,0.15,61.54,9.23,52.31,23.49,28.82,0.5509
19371,112778,2026-06-15,6,5,4,1,77.59,33.65,0.1,77.59,7.76,69.83,33.65,36.18,0.5181
19671,112975,2026-06-15,1,1,2,1,68.28,27.31,0.15,68.28,10.24,58.04,27.31,30.73,0.5295
20181,113316,2026-06-15,12,3,5,2,86.29,30.1,0.1,172.58,17.26,155.32,60.2,95.12,0.6124
20182,113316,2026-06-15,14,3,5,1,27.96,10.5,0.0,27.96,0.0,27.96,10.5,17.46,0.6245
20183,113316,2026-06-15,7,3,5,1,48.47,19.1,0.0,48.47,0.0,48.47,19.1,29.37,0.6059
20352,113428,2026-06-15,3,1,4,1,54.49,20.18,0.0,54.49,0.0,54.49,20.18,34.31,0.6297
21602,114265,2026-06-15,7,5,3,1,46.89,19.53,0.05,46.89,2.34,44.55,19.53,25.02,0.5616
21603,114265,2026-06-15,1,5,3,1,66.46,27.99,0.1,66.46,6.65,59.81,27.99,31.82,0.532
607,100396,2026-06-16,7,1,5,2,46.79,18.42,0.15,93.58,14.04,79.54,36.84,42.7,0.5368
1779,101187,2026-06-16,11,5,3,1,42.78,13.84,0.2,42.78,8.56,34.22,13.84,20.38,0.5956
1780,101187,2026-06-16,1,5,3,2,67.26,27.39,0.2,134.52,26.9,107.62,54.78,52.84,0.491
3254,102173,2026-06-16,2,3,4,1,118.37,47.08,0.0,118.37,0.0,118.37,47.08,71.29,0.6023
5953,103946,2026-06-16,14,5,3,1,29.72,10.8,0.1,29.72,2.97,26.75,10.8,15.95,0.5963
6525,104332,2026-06-16,5,2,4,1,95.32,42.57,0.05,95.32,4.77,90.55,42.57,47.98,0.5299
7124,104730,2026-06-16,13,4,4,2,56.24,20.64,0.05,112.48,5.62,106.86,41.28,65.58,0.6137
8074,105347,2026-06-16,4,2,5,1,85.58,34.22,0.05,85.58,4.28,81.3,34.22,47.08,0.5791
8075,105347,2026-06-16,9,2,5,1,73.75,30.38,0.0,73.75,0.0,73.75,30.38,43.37,0.5881
9527,106316,2026-06-16,7,4,4,1,51.62,19.21,0.05,51.62,2.58,49.04,19.21,29.83,0.6083
9528,106316,2026-06-16,12,4,4,1,84.93,29.53,0.0,84.93,0.0,84.93,29.53,55.4,0.6523
10497,106950,2026-06-16,11,1,4,1,46.22,14.1,0.15,46.22,6.93,39.29,14.1,25.19,0.6411
10498,106950,2026-06-16,8,1,4,3,53.61,21.24,0.05,160.83,8.04,152.79,63.72,89.07,0.583
10499,106950,2026-06-16,15,1,4,1,55.76,24.1,0.15,55.76,8.36,47.4,24.1,23.3,0.4916
10500,106950,2026-06-16,2,1,4,1,113.63,47.94,0.15,113.63,17.04,96.59,47.94,48.65,0.5037
11203,107409,2026-06-16,10,2,4,2,60.57,24.38,0.1,121.14,12.11,109.03,48.76,60.27,0.5528
11204,107409,2026-06-16,7,2,4,1,51.7,19.52,0.05,51.7,2.59,49.11,19.52,29.59,0.6025
14437,109525,2026-06-16,6,2,4,1,77.97,33.93,0.1,77.97,7.8,70.17,33.93,36.24,0.5165
14438,109525,2026-06-16,5,2,4,1,99.14,41.19,0.0,99.14,0.0,99.14,41.19,57.95,0.5845
16144,110644,2026-06-16,15,1,2,2,57.82,23.74,0.05,115.64,5.78,109.86,47.48,62.38,0.5678
16732,111033,2026-06-16,6,2,4,1,82.94,33.98,0.1,82.94,8.29,74.65,33.98,40.67,0.5448
20151,113297,2026-06-16,3,5,5,1,52.73,20.3,0.2,52.73,10.55,42.18,20.3,21.88,0.5187
20152,113297,2026-06-16,6,5,5,1,82.87,32.73,0.15,82.87,12.43,70.44,32.73,37.71,0.5353
20153,113297,2026-06-16,12,5,5,1,82.45,28.72,0.15,82.45,12.37,70.08,28.72,41.36,0.5902
72,100046,2026-06-17,5,2,4,1,94.18,41.32,0.1,94.18,9.42,84.76,41.32,43.44,0.5125
73,100046,2026-06-17,13,2,4,2,56.07,20.92,0.05,112.14,5.61,106.53,41.84,64.69,0.6072
1666,101111,2026-06-17,3,1,5,2,51.42,20.53,0.1,102.84,10.28,92.56,41.06,51.5,0.5564
2933,101963,2026-06-17,15,1,5,2,58.38,23.86,0.05,116.76,5.84,110.92,47.72,63.2,0.5698
4494,102979,2026-06-17,11,3,5,2,45.85,13.94,0.0,91.7,0.0,91.7,27.88,63.82,0.696
4495,102979,2026-06-17,8,3,5,2,51.97,20.5,0.05,103.94,5.2,98.74,41.0,57.74,0.5848
4496,102979,2026-06-17,12,3,5,1,80.84,29.98,0.0,80.84,0.0,80.84,29.98,50.86,0.6291
5674,103766,2026-06-17,9,3,3,2,76.2,29.8,0.05,152.4,7.62,144.78,59.6,85.18,0.5883
7327,104866,2026-06-17,8,1,4,1,52.43,21.07,0.05,52.43,2.62,49.81,21.07,28.74,0.577
7328,104866,2026-06-17,11,1,4,1,45.31,13.92,0.15,45.31,6.8,38.51,13.92,24.59,0.6385
8675,105745,2026-06-17,14,1,4,3,28.3,10.64,0.15,84.9,12.74,72.16,31.92,40.24,0.5576
8676,105745,2026-06-17,2,1,4,1,121.96,48.1,0.0,121.96,0.0,121.96,48.1,73.86,0.6056
9820,106509,2026-06-17,6,1,1,1,81.7,33.2,0.15,81.7,12.26,69.44,33.2,36.24,0.5219
12108,108021,2026-06-17,9,1,1,1,77.61,29.41,0.15,77.61,11.64,65.97,29.41,36.56,0.5542
12756,108444,2026-06-17,6,1,5,2,81.3,33.05,0.1,162.6,16.26,146.34,66.1,80.24,0.5483
12757,108444,2026-06-17,14,1,5,1,28.99,10.7,0.05,28.99,1.45,27.54,10.7,16.84,0.6115
16819,111090,2026-06-17,8,1,4,2,52.35,20.65,0.0,104.7,0.0,104.7,41.3,63.4,0.6055
16820,111090,2026-06-17,3,1,4,1,56.61,20.53,0.05,56.61,2.83,53.78,20.53,33.25,0.6183
16821,111090,2026-06-17,9,1,4,2,73.13,30.5,0.05,146.26,7.31,138.95,61.0,77.95,0.561
16822,111090,2026-06-17,7,1,4,2,49.85,19.04,0.15,99.7,14.96,84.74,38.08,46.66,0.5506
16908,111145,2026-06-17,15,2,5,1,56.79,23.54,0.0,56.79,0.0,56.79,23.54,33.25,0.5855
17231,111361,2026-06-17,14,2,5,1,29.33,10.37,0.0,29.33,0.0,29.33,10.37,18.96,0.6464
17821,111741,2026-06-17,4,3,2,1,85.97,34.31,0.1,85.97,8.6,77.37,34.31,43.06,0.5565
18112,111950,2026-06-17,2,4,4,1,124.39,47.71,0.0,124.39,0.0,124.39,47.71,76.68,0.6164
18801,112398,2026-06-17,6,1,4,4,74.81,33.44,0.1,299.24,29.92,269.32,133.76,135.56,0.5033
19030,112562,2026-06-17,10,4,2,2,65.05,24.22,0.05,130.1,6.5,123.6,48.44,75.16,0.6081
19240,112695,2026-06-17,15,5,2,1,60.11,23.63,0.05,60.11,3.01,57.1,23.63,33.47,0.5862
19258,112708,2026-06-17,2,2,5,1,122.84,47.62,0.0,122.84,0.0,122.84,47.62,75.22,0.6123
19259,112708,2026-06-17,13,2,5,1,56.02,21.73,0.0,56.02,0.0,56.02,21.73,34.29,0.6121
20500,113524,2026-06-17,1,3,4,1,66.82,27.13,0.0,66.82,0.0,66.82,27.13,39.69,0.594
314,100200,2026-06-18,15,1,2,1,58.45,23.0,0.05,58.45,2.92,55.53,23.0,32.53,0.5858
315,100200,2026-06-18,5,1,2,2,95.69,42.93,0.1,191.38,19.14,172.24,85.86,86.38,0.5015
316,100200,2026-06-18,6,1,2,1,80.05,33.16,0.0,80.05,0.0,80.05,33.16,46.89,0.5858
1673,101116,2026-06-18,9,1,2,1,75.45,30.14,0.1,75.45,7.55,67.9,30.14,37.76,0.5561
1674,101116,2026-06-18,6,1,2,1,78.16,34.33,0.0,78.16,0.0,78.16,34.33,43.83,0.5608
2068,101378,2026-06-18,1,2,2,1,65.83,27.8,0.1,65.83,6.58,59.25,27.8,31.45,0.5308
2069,101378,2026-06-18,12,2,2,1,84.2,30.14,0.05,84.2,4.21,79.99,30.14,49.85,0.6232
3244,102167,2026-06-18,7,4,5,1,49.1,18.92,0.05,49.1,2.46,46.64,18.92,27.72,0.5943
3245,102167,2026-06-18,14,4,5,1,29.57,10.63,0.0,29.57,0.0,29.57,10.63,18.94,0.6405
3246,102167,2026-06-18,1,4,5,1,67.44,27.67,0.05,67.44,3.37,64.07,27.67,36.4,0.5681
10431,106908,2026-06-18,3,3,5,1,55.96,20.64,0.1,55.96,5.6,50.36,20.64,29.72,0.5902
10432,106908,2026-06-18,4,3,5,1,91.88,34.73,0.0,91.88,0.0,91.88,34.73,57.15,0.622
10433,106908,2026-06-18,8,3,5,1,53.24,20.81,0.05,53.24,2.66,50.58,20.81,29.77,0.5886
