id_venda,id_pedido,data_venda,id_produto,id_canal,id_regiao,quantidade,preco_unitario,custo_unitario,desconto_percentual
18746,112360,2026-05-26,12,2,4,2,80.33,28.73,0.05
5433,103610,2026-02-27,12,3,5,1,85.92,29.54,0.1
13184,108718,2025-05-24,10,3,4,1,67.17,23.01,0.1
20277,113383,2026-02-01,10,1,1,1,65.7,24.15,0.15
22169,114626,2025-05-04,3,1,5,1,56.78,20.07,0.15
11930,107903,2024-06-08,15,4,4,1,55.98,21.46,0.05
20220,113340,2024-12-18,2,3,4,2,114.68,44.62,0.05
21102,113922,2025-05-08,14,1,4,3,29.69,10.36,0.1
9136,106046,2026-07-12,13,5,4,1,57.75,21.43,0.05
21401,114124,2024-02-09,5,1,4,1,98.84,37.63,0.05
1172,100774,2025-07-11,3,4,5,1,55.36,20.28,0.05
15563,110268,2026-03-31,3,2,1,1,51.23,20.07,0.0
7928,105250,2025-06-11,1,1,5,1,71.0,26.21,0.0
21949,114490,2024-12-23,6,4,2,2,82.54,32.19,0.05
21540,114220,2025-12-05,7,2,2,1,48.81,18.88,0.05
22267,114688,2026-02-20,8,1,4,1,54.06,20.47,0.15
20520,113541,2024-12-20,11,2,2,1,43.61,12.97,0.0
14532,109587,2025-08-17,13,2,4,1,58.95,20.91,0.1
15893,110477,2025-03-25,9,5,5,1,77.84,27.71,0.2
21829,114416,2026-06-19,5,5,4,1,93.36,41.9,0.2
17259,111379,2024-03-02,11,1,4,1,45.75,12.73,0.0
18682,112314,2026-04-09,2,5,5,1,120.62,46.3,0.1
21992,114518,2025-10-04,11,1,3,1,45.07,13.9,0.15
2644,101769,2025-12-16,5,2,3,1,100.48,40.25,0.0
5348,103561,2024-12-21,12,1,1,1,83.23,27.66,0.15
9033,105985,2025-04-28,11,3,4,3,44.52,12.88,0.05
16966,111184,2024-03-11,2,2,2,1,113.87,41.19,0.0
205,100131,2025-08-02,3,5,4,1,56.28,20.44,0.05
7897,105234,2026-04-03,15,1,5,1,61.32,23.51,0.1
9834,106519,2025-12-16,1,3,5,1,68.28,26.4,0.1
2015,101342,2026-03-12,14,2,2,4,28.61,10.47,0.0
17290,111400,2025-06-11,4,2,4,1,92.66,32.91,0.05
17016,111215,2025-11-24,8,1,4,2,54.42,20.49,0.1
8462,105608,2024-10-14,12,1,4,2,85.4,27.14,0.1
19676,112978,2025-08-11,5,1,4,2,94.66,41.24,0.0
1975,101318,2024-12-08,12,2,5,1,81.93,28.25,0.0
163,100101,2025-11-24,12,3,5,2,86.63,28.69,0.05
4999,103327,2024-11-05,15,3,5,1,56.17,21.49,0.05
20713,113664,2025-03-09,11,2,3,1,46.34,13.11,0.0
9558,106337,2024-12-27,15,2,2,1,55.83,21.3,0.0
4714,103131,2024-05-14,9,3,4,1,77.58,28.03,0.0
9068,106006,2026-07-13,8,2,4,1,50.14,20.58,0.05
1432,100948,2026-04-08,3,2,5,2,56.44,20.5,0.1
15262,110071,2024-05-28,2,3,4,1,115.5,43.59,0.05
12836,108498,2026-04-24,13,4,5,3,56.96,20.66,0.0
13976,109228,2026-04-19,9,5,4,1,77.33,30.46,0.2
21796,114395,2025-06-22,3,4,5,2,53.9,19.63,0.05
7711,105117,2024-07-29,11,1,1,2,45.91,12.88,0.1
7737,105130,2026-04-23,8,1,4,1,52.66,19.97,0.0
4284,102836,2025-01-09,7,2,5,1,47.11,17.43,0.0
7532,105002,2026-03-23,15,1,5,1,56.2,22.92,0.0
14140,109332,2025-10-26,2,5,5,2,119.13,45.75,0.2
17070,111250,2024-06-15,4,2,4,2,92.59,31.22,0.1
13494,108917,2025-10-06,5,4,4,1,95.28,40.01,0.05
10054,106673,2026-08-13,14,2,5,1,29.68,10.92,0.1
10852,107184,2026-08-22,15,4,4,1,55.95,23.73,0.0
3385,102267,2024-10-09,1,1,4,1,67.32,24.75,0.05
2840,101902,2024-02-29,14,4,5,2,30.25,9.8,0.05
20566,113566,2026-03-28,7,2,3,1,47.33,18.39,0.1
21332,114079,2026-03-29,3,3,4,2,52.02,20.11,0.05
15079,109943,2024-07-21,14,3,4,1,27.96,9.96,0.05
19716,113005,2025-09-05,1,2,3,2,66.29,26.28,0.1
15942,110506,2025-08-04,2,2,3,4,121.47,44.94,0.1
10596,107008,2026-08-20,11,3,4,2,43.26,13.84,0.05
15434,110177,2025-12-09,11,2,1,1,43.4,13.99,0.0
2097,101398,2026-01-25,10,1,4,1,66.04,24.22,0.0
10196,106762,2025-03-07,8,5,2,1,53.43,19.7,0.2
8000,105299,2025-03-12,6,2,5,1,74.54,30.8,0.0
21212,113996,2025-11-21,9,2,4,1,73.9,29.19,0.05
5018,103341,2024-10-06,10,2,4,1,64.26,22.45,0.0
17834,111748,2024-09-07,15,3,2,1,58.88,22.12,0.05
18995,112539,2024-03-14,10,5,4,3,64.7,22.16,0.1
18285,112059,2024-07-06,10,1,4,1,60.93,22.26,0.0
2758,101847,2026-02-08,10,1,2,1,63.84,23.94,0.05
6398,104243,2025-10-25,1,2,2,1,72.16,26.37,0.0
10078,106687,2026-05-07,7,1,4,1,50.65,18.35,0.1
13931,109201,2025-09-09,8,1,2,1,54.51,19.47,0.1
14083,109294,2025-04-25,10,4,4,3,66.79,23.84,0.05
2098,101399,2025-12-11,10,3,5,1,65.67,23.34,0.1
8330,105520,2025-05-11,6,4,4,1,77.87,31.49,0.05
9029,105983,2025-07-23,9,1,5,2,74.36,28.8,0.15
3472,102326,2024-02-07,11,3,4,1,46.01,12.33,0.1
12890,108533,2025-08-10,4,3,4,1,90.48,32.64,0.05
14473,109548,2026-02-12,12,1,5,1,84.09,29.9,0.15
16231,110702,2026-04-24,1,4,1,2,71.8,27.17,0.0
18556,112231,2025-12-24,9,3,1,1,76.03,29.61,0.1
18510,112198,2026-05-21,12,2,5,1,82.99,29.88,0.05
1734,101157,2026-03-06,7,3,4,2,47.59,18.21,0.0
18395,112133,2026-07-05,3,1,5,3,54.39,21.03,0.0
22536,114871,2025-08-19,12,3,4,1,81.23,29.17,0.05
1284,100848,2024-02-03,4,4,4,2,92.96,30.9,0.0
12486,108264,2026-05-27,7,1,2,1,49.91,18.57,0.1
12449,108240,2025-09-04,5,5,4,1,99.99,41.38,0.2
10029,106655,2025-05-14,6,1,3,1,78.78,32.14,0.05
1020,100672,2026-08-16,11,3,2,1,43.67,13.86,0.0
16185,110671,2025-11-09,12,2,2,1,87.33,28.58,0.05
21014,113864,2025-07-23,3,2,5,1,54.51,19.25,0.0
9519,106311,2024-05-24,11,1,4,2,45.03,12.98,0.0
19195,112666,2025-12-14,12,3,2,1,84.64,28.71,0.0
17521,111550,2026-05-16,5,1,2,1,96.22,42.77,0.1
1652,101101,2024-05-02,3,4,1,1,55.88,18.27,0.05
831,100549,2025-07-10,1,1,4,1,68.83,25.97,0.15
1170,100773,2025-03-16,7,3,4,1,46.74,18.0,0.05
10721,107095,2025-04-12,13,2,3,1,58.84,19.8,0.05
6257,104146,2024-10-31,7,5,4,1,48.76,17.75,0.05
5470,103633,2026-08-23,4,5,2,1,92.25,34.0,0.15
16045,110577,2024-06-20,12,3,5,1,82.11,26.79,0.0
10259,106806,2024-12-18,8,4,3,2,55.0,19.04,0.0
16064,110591,2024-10-20,12,2,2,1,87.68,26.64,0.05
17252,111374,2024-08-19,1,2,5,2,70.66,25.55,0.0
11167,107384,2024-05-09,4,1,5,1,90.8,30.9,0.05
22123,114596,2024-01-17,12,2,4,1,85.64,26.44,0.0
5094,103398,2025-03-04,12,4,4,2,83.19,28.25,0.0
542,100350,2025-01-09,13,2,4,1,60.36,19.41,0.0
9325,106178,2025-10-31,10,2,4,1,66.85,23.36,0.05
17048,111236,2026-06-29,4,4,5,2,88.35,34.57,0.0
12694,108406,2025-01-01,15,2,2,1,58.89,21.89,0.1
22031,114541,2026-06-27,15,1,2,1,60.59,23.07,0.05
3391,102270,2026-06-04,6,2,2,1,78.59,34.12,0.1
12081,108006,2025-12-27,10,1,1,1,60.6,23.72,0.05
11155,107379,2026-04-03,7,1,4,1,51.27,18.45,0.0
14227,109385,2024-12-21,15,2,4,1,58.41,21.47,0.05
16978,111194,2025-01-20,10,1,2,1,65.85,23.15,0.0
16030,110563,2026-01-22,8,4,4,2,51.95,20.36,0.05
22688,114969,2026-01-05,8,3,4,1,50.33,20.58,0.05
10776,107133,2024-11-30,11,2,4,2,43.57,12.64,0.0
11006,107285,2024-04-20,7,5,4,3,48.73,16.96,0.05
3960,102626,2024-09-20,15,3,4,1,60.63,21.05,0.1
6644,104415,2024-02-23,15,1,5,1,62.21,21.15,0.1
16101,110615,2025-05-04,14,3,5,1,29.13,10.23,0.0
16088,110606,2025-07-23,8,5,4,1,54.36,19.96,0.1
3587,102403,2025-11-02,7,1,4,2,49.44,18.93,0.15
20505,113529,2024-03-19,5,1,4,1,103.17,37.87,0.1
2564,101713,2024-11-21,4,2,4,1,92.07,32.08,0.05
10823,107168,2024-12-25,2,4,2,1,118.21,44.73,0.05
22057,114554,2025-08-07,11,5,1,1,42.46,13.52,0.05
5037,103354,2024-07-28,6,5,5,1,78.38,30.85,0.2
1081,100719,2026-08-10,2,3,1,3,120.53,47.0,0.05
5892,103904,2024-09-14,6,5,5,1,81.77,30.6,0.15
14538,109592,2024-08-28,1,1,4,1,67.61,24.73,0.15
2024,101346,2026-06-09,8,3,4,1,53.12,20.07,0.1
13110,108673,2025-12-24,1,1,4,1,71.26,26.15,0.15
21612,114271,2024-11-24,1,3,4,1,69.05,25.85,0.1
7910,105239,2025-11-25,6,5,2,2,75.13,31.88,0.05
21313,114067,2026-07-15,1,1,4,1,70.39,27.34,0.05
16611,110956,2026-07-09,12,3,3,1,84.64,30.48,0.1
1014,100668,2026-03-22,1,3,1,1,69.84,27.72,0.1
14872,109805,2025-07-23,1,1,4,1,69.84,26.59,0.15
18314,112079,2025-05-28,14,5,2,1,30.34,9.93,0.15
9236,106115,2025-04-10,10,1,4,1,65.01,23.64,0.0
5252,103503,2025-12-03,10,4,5,1,62.84,24.19,0.0
9597,106364,2024-05-01,6,3,4,1,74.58,30.57,0.05
2180,101463,2026-04-23,5,4,5,1,103.08,43.35,0.0
17082,111259,2026-02-27,1,1,4,1,67.73,26.78,0.15
17509,111542,2026-07-03,5,1,4,2,102.12,41.42,0.0
12088,108008,2025-07-23,4,4,4,1,87.72,33.33,0.05
5111,103406,2024-04-24,7,5,5,2,47.45,16.97,0.2
1779,101187,2026-06-16,11,5,3,1,42.78,13.84,0.2
20394,113456,2025-06-19,11,3,5,1,41.95,13.27,0.1
19019,112553,2024-05-02,4,5,2,1,84.07,31.54,0.2
15380,110147,2025-05-29,14,4,2,2,28.26,10.4,0.0
7605,105044,2024-06-20,7,2,5,1,50.54,17.48,0.0
19874,113109,2025-01-16,10,2,4,2,66.65,22.79,0.05
13945,109208,2026-04-27,9,2,4,1,70.65,30.69,0.1
17422,111484,2026-02-06,1,1,1,1,66.89,26.24,0.1
20621,113606,2025-04-06,10,1,4,2,62.13,23.72,0.0
22696,114974,2024-12-09,11,1,2,1,44.98,13.27,0.15
19034,112565,2026-01-22,12,2,2,1,85.77,29.33,0.05
10474,106934,2024-01-08,15,5,3,2,59.42,21.42,0.1
14934,109844,2024-03-04,4,5,2,2,88.22,30.95,0.1
19364,112775,2026-02-12,12,1,4,1,79.37,28.96,0.0
18932,112494,2024-08-01,11,1,4,1,43.01,12.61,0.15
5133,103418,2025-04-08,3,5,4,1,54.03,20.07,0.2
2160,101447,2025-01-06,4,1,3,1,93.41,31.6,0.1
11330,107503,2025-06-13,8,1,2,3,54.22,19.61,0.05
14043,109269,2026-01-23,7,2,2,1,46.72,18.34,0.1
14567,109609,2025-12-09,5,1,1,1,100.25,41.64,0.05
6446,104276,2024-03-09,2,3,4,1,117.34,42.55,0.0
3968,102632,2025-09-12,12,1,4,1,81.21,28.61,0.0
1429,100946,2026-06-25,14,4,5,1,29.2,10.58,0.0
3082,102059,2024-03-25,13,1,5,1,60.95,19.05,0.1
2521,101680,2024-07-10,5,2,5,1,98.36,39.98,0.0
11755,107785,2026-01-19,4,2,4,1,86.24,34.16,0.05
10048,106668,2025-12-30,8,5,4,1,49.72,20.06,0.2
21586,114254,2025-09-01,1,5,2,2,72.01,26.14,0.2
6020,103998,2025-01-07,13,2,5,3,60.72,19.86,0.0
16833,111098,2026-03-25,7,1,2,2,51.02,18.36,0.0
16899,111141,2026-02-16,8,5,5,1,50.53,20.41,0.1
3728,102483,2025-05-12,12,1,4,1,81.33,28.72,0.0
8554,105668,2024-05-14,13,5,5,1,56.26,18.85,0.2
21558,114234,2025-06-26,1,4,4,1,66.41,26.78,
9497,106296,2025-06-25,7,5,4,1,48.45,17.82,0.1
6252,104144,2026-04-02,14,2,2,1,29.0,10.8,0.1
5927,103930,2024-11-30,9,3,4,4,74.14,27.57,0.0
18845,112431,2024-09-19,1,5,5,1,68.16,25.5,0.1
16407,110827,2024-05-04,11,2,3,1,43.99,13.01,0.1
18451,112167,2024-11-05,4,5,3,1,88.76,32.23,0.1
18038,111896,2024-02-03,15,2,1,1,56.39,21.48,0.05
8895,105904,2026-06-08,4,1,4,2,92.42,35.3,0.15
8707,105768,2024-02-07,2,1,3,2,117.03,41.55,0.1
1377,100912,2024-09-05,1,5,4,1,68.88,24.54,0.15
1725,101150,2025-08-27,10,3,4,1,62.48,23.65,0.0
3755,102498,2025-11-04,2,4,2,1,118.06,46.15,0.05
10518,106959,2026-04-16,13,2,5,1,60.12,21.38,0.05
21661,114303,2026-02-20,2,2,4,1,112.67,47.17,0.0
4083,102711,2024-04-28,5,2,1,2,97.08,37.93,0.0
11871,107862,2024-12-26,2,2,2,1,120.67,42.97,0.05
20969,113835,2024-05-15,14,2,5,2,28.34,9.84,0.0
12501,108273,2024-01-08,4,4,3,1,83.77,30.29,0.0
13058,108639,2024-04-13,14,5,2,1,31.03,9.81,0.2
19922,113136,2025-10-04,7,1,5,1,49.38,18.15,0.0
16141,110641,2026-01-22,1,1,1,2,67.68,27.57,0.05
10774,107131,2024-03-02,8,2,4,3,54.33,18.87,0.05
9952,106602,2026-03-03,4,1,5,1,88.13,33.57,0.15
14572,109611,2025-09-21,4,4,2,2,88.31,34.08,0.0
17031,111225,2025-02-18,14,4,2,1,28.04,9.87,0.05
22423,114789,2025-02-18,13,4,4,1,55.85,20.11,0.0
14216,109379,2025-07-27,3,2,5,1,52.93,20.19,0.05
15998,110542,2026-02-01,8,1,4,1,49.64,20.66,0.0
7166,104756,2024-07-24,11,1,4,1,44.56,12.49,0.1
20402,113459,2025-06-26,15,2,2,1,61.72,22.1,0.05
11183,107396,2026-08-27,6,3,3,1,81.98,33.77,0.05
22109,114591,2026-02-16,9,2,4,1,71.96,28.98,0.05
4876,103242,2024-11-19,5,2,2,3,101.36,39.88,0.1
10737,107108,2025-11-23,6,1,5,2,78.7,33.41,0.15
21152,113959,2024-10-02,7,1,4,1,48.03,17.41,0.1
15991,110537,2024-12-11,12,2,3,1,87.23,26.95,0.0
12259,108121,2024-04-21,8,1,4,1,51.46,18.64,0.1
18545,112225,2026-04-27,9,1,4,3,73.86,29.58,0.0
686,100454,2024-12-08,7,4,4,1,48.28,17.45,0.05
11436,107571,2025-07-20,14,4,4,2,29.48,9.99,0.0
20980,113842,2024-08-09,5,3,4,1,98.56,39.46,0.05
14292,109429,2024-05-24,11,1,2,1,43.15,12.91,0.0
2462,101642,2025-07-27,1,1,4,1,67.1,26.57,0.05
12276,108132,2024-07-20,14,2,4,3,30.78,9.6,0.05
11890,107876,2026-03-11,14,1,1,2,29.34,10.74,0.05
7129,104735,2025-01-20,6,3,5,1,78.01,31.99,0.05
16378,110809,2025-08-18,1,1,2,1,71.45,26.96,0.0
5947,103941,2025-12-19,11,1,1,1,45.24,13.5,0.15
4584,103043,2024-11-14,7,5,4,1,47.13,18.17,0.1
12233,108101,2025-08-25,9,4,1,2,72.14,28.21,0.0
13071,108647,2024-02-08,5,3,4,1,102.82,37.23,0.0
16906,111144,2025-12-20,7,1,4,1,48.11,18.94,0.0
21550,114228,2024-12-06,13,1,5,2,61.04,20.04,0.0
3984,102641,2025-05-16,6,4,2,1,82.6,32.62,0.05
14687,109684,2024-04-22,10,5,2,1,65.29,22.3,0.05
6304,104178,2026-08-26,7,5,4,1,46.96,19.63,0.05
9909,106573,2025-01-05,4,5,4,2,86.07,33.28,0.2
781,100511,2026-04-15,5,4,4,1,100.78,43.24,0.0
17154,111306,2025-11-19,1,5,3,1,71.09,26.01,0.05
5979,103963,2024-07-11,3,2,4,1,52.79,19.26,0.05
20132,113285,2024-09-06,5,4,2,1,101.17,39.27,0.0
2197,101472,2026-06-29,14,3,1,1,29.22,10.34,0.05
14090,109298,2025-02-04,15,3,4,1,60.45,22.28,0.05
22636,114933,2024-03-28,3,4,4,1,51.63,18.64,0.0
20867,113770,2026-06-01,10,2,2,3,67.3,24.27,0.0
9833,106518,2025-09-20,10,1,2,1,66.22,23.52,0.1
6980,104641,2026-06-21,2,5,2,1,113.59,45.9,0.05
18212,112014,2026-02-13,2,2,4,1,113.44,45.57,0.0
11825,107832,2024-01-01,3,1,2,1,52.52,18.13,0.0
19394,112796,2025-02-01,13,4,5,1,56.6,20.1,0.05
2377,101580,2025-01-04,8,2,5,2,53.38,18.92,0.0
20224,113343,2024-05-17,8,1,4,1,52.2,18.69,0.0
17631,111619,2024-01-31,4,3,3,1,84.72,31.18,0.05
11484,107608,2024-05-07,7,3,3,1,47.74,17.19,0.05
6512,104323,2024-04-17,7,2,2,3,49.75,17.48,0.05
13280,108784,2025-12-04,6,5,4,1,75.56,32.7,0.05
21812,114404,2025-07-26,4,5,4,1,92.29,34.04,0.1
14474,109549,2025-04-19,15,3,5,3,56.68,21.64,0.05
5440,103616,2025-08-16,4,4,5,1,89.77,33.89,0.05
10760,107124,2026-03-22,10,1,4,2,62.75,24.32,0.05
6494,104310,2024-06-11,6,4,5,1,81.38,30.16,0.0
8965,105946,2025-01-07,3,1,4,1,52.54,19.53,0.05
5511,103659,2026-04-06,8,3,2,1,54.42,20.36,0.0
5331,103548,2025-10-19,6,4,4,1,79.37,32.28,0.05
20569,113568,2025-04-24,3,4,4,1,55.13,20.03,0.05
4532,103007,2025-01-21,3,1,4,1,56.32,19.08,0.15
9867,106545,2025-04-03,15,4,4,1,59.83,22.26,0.0
15588,110288,2025-07-30,8,2,5,1,54.29,20.1,0.05
16750,111046,2025-01-17,3,4,1,1,56.74,19.75,0.05
10143,106731,2025-04-04,12,5,5,1,84.63,28.93,0.05
12090,108009,2025-04-18,15,5,5,1,57.27,22.29,0.1
16532,110901,2025-03-31,5,1,2,2,96.88,40.67,0.1
18053,111908,2024-11-15,1,3,1,1,67.07,26.18,0.05
11281,107466,2024-10-07,9,1,4,1,70.73,28.29,0.0
21454,114162,2024-08-26,7,3,5,1,51.65,17.41,0.1
7789,105164,2025-11-21,13,3,5,1,62.18,20.77,0.05
3457,102314,2025-07-28,2,3,2,1,112.18,45.27,0.1
19656,112962,2025-01-06,7,3,5,1,47.3,17.99,0.05
4941,103289,2025-10-28,8,4,4,1,51.78,20.39,0.0
9224,106104,2024-08-20,10,3,5,1,61.02,22.0,0.05
21513,114204,2025-08-14,12,2,5,1,83.04,27.67,0.05
14917,109832,2024-09-07,1,2,4,1,70.32,25.36,0.0
20311,113404,2025-11-23,14,5,4,1,30.66,10.24,0.1
7100,104717,2025-07-18,13,2,2,1,56.01,20.26,0.0
8081,105352,2024-03-09,10,3,4,1,61.74,21.91,0.1
16463,110861,2025-08-31,1,3,5,2,65.1,25.73,0.0
18632,112277,2025-05-09,12,4,1,1,84.58,28.96,0.05
22706,114981,2025-06-05,12,5,4,1,82.93,28.8,0.2
20756,113692,2026-06-13,1,1,2,1,67.29,26.89,0.05
18664,112302,2025-01-27,11,1,5,1,43.47,13.17,0.1
20282,113387,2024-05-11,6,1,2,1,76.4,30.73,0.05
9313,106169,2024-09-12,4,1,4,4,92.85,31.21,0.15
6173,104098,2026-02-22,1,1,4,3,68.72,27.05,0.05
3632,102429,2025-06-07,11,5,4,3,45.53,13.52,0.2
16956,111178,2025-10-11,3,3,4,1,56.28,20.54,0.05
6273,104157,2026-04-09,3,1,1,3,52.32,20.84,0.1
393,100253,2024-08-26,15,3,4,1,61.21,21.04,0.05
3192,102133,2026-02-04,6,3,5,1,81.75,32.89,0.05
17,100013,2026-01-14,10,4,4,1,62.71,23.6,0.05
19057,112582,2025-04-23,9,3,2,1,70.11,29.24,0.05
22256,114684,2026-03-18,5,1,2,1,93.25,41.23,0.0
19878,113110,2025-11-03,7,1,4,1,50.06,19.0,0.05
21052,113887,2024-10-30,14,1,4,2,30.93,9.69,0.05
7395,104913,2026-05-17,9,3,4,1,73.5,30.04,0.1
594,100390,2024-01-24,3,1,5,1,54.26,18.88,0.15
4720,103134,2025-10-13,11,5,4,1,44.72,13.56,0.2
5828,103863,2025-07-21,6,4,3,2,80.44,32.08,0.05
10750,107116,2024-11-04,14,1,1,1,28.92,9.76,0.1
18740,112356,2024-08-28,14,2,4,1,27.91,10.03,0.05
4799,103189,2026-04-29,1,3,2,1,69.96,27.86,0.1
10635,107033,2025-12-09,5,1,5,2,98.54,41.34,0.0
4796,103186,2025-05-30,8,3,1,1,51.98,20.03,0.1
11235,107429,2025-10-15,12,2,4,1,83.42,28.67,0.1
8657,105736,2025-03-05,5,1,4,1,95.9,39.4,0.15
164,100101,2025-11-24,15,3,5,2,60.99,22.84,0.0
672,100444,2024-01-19,9,1,4,1,71.92,27.27,0.05
14309,109439,2024-11-05,13,1,5,1,60.28,20.34,0.1
22522,114861,2026-04-01,15,3,4,1,56.31,23.38,0.0
16053,110583,2024-03-02,7,5,2,2,48.0,16.65,0.1
14829,109779,2025-04-29,8,5,4,1,54.2,20.09,0.1
5543,103679,2024-03-18,12,1,5,1,79.99,27.33,0.0
7994,105295,2024-10-31,15,1,2,1,56.18,22.08,0.0
10901,107211,2025-06-10,13,3,2,1,61.85,20.01,0.1
7759,105142,2025-05-06,12,4,4,2,84.66,28.26,0.05
4838,103214,2024-12-12,8,3,4,1,53.29,19.82,0.05
18678,112312,2024-10-09,5,5,5,1,101.09,38.69,0.05
6549,104350,2025-11-24,1,5,2,1,66.71,26.77,0.1
4482,102971,2024-12-28,11,2,5,1,43.05,13.36,0.05
3717,102476,2026-03-09,3,1,4,2,51.46,19.98,0.1
10838,107177,2026-05-19,3,4,5,1,56.52,20.04,0.05
6141,104079,2025-12-29,12,4,5,1,86.19,29.74,0.0
9957,106605,2024-04-02,3,4,4,2,56.16,18.2,0.05
1550,101029,2024-07-18,8,5,4,1,53.17,18.52,0.05
14819,109772,2024-07-07,10,5,3,1,62.34,22.56,0.15
18429,112153,2026-06-18,14,2,4,1,28.11,10.89,0.05
768,100504,2026-05-12,11,1,4,3,43.27,13.5,0.05
5694,103781,2024-02-08,8,3,4,1,54.86,18.2,0.0
9701,106429,2025-10-05,5,4,4,1,100.08,40.2,0.0
22664,114947,2026-07-28,10,1,3,1,67.31,24.66,0.15
19687,112987,2025-08-11,1,1,5,1,72.2,26.23,0.1
4518,102998,2025-05-04,13,4,4,2,58.13,20.11,0.05
12412,108217,2026-07-20,11,2,4,1,44.57,13.67,0.05
21729,114349,2024-12-29,14,3,4,1,31.03,9.71,0.05
20506,113530,2024-10-24,11,2,5,1,43.86,13.06,0.05
3293,102198,2024-06-28,5,4,4,3,96.01,37.76,0.0
9012,105975,2024-07-27,7,2,4,2,48.14,17.14,0.05
1404,100931,2026-07-21,13,3,5,1,60.1,20.77,0.0
1383,100916,2024-02-08,11,4,4,1,42.77,12.83,0.0
10341,106854,2024-07-29,7,2,4,2,51.08,17.67,0.1
1639,101094,2024-06-30,11,2,4,2,45.09,12.88,0.1
14084,109295,2026-03-05,11,1,5,1,44.31,14.04,0.15
8801,105837,2026-08-05,1,1,1,1,67.3,27.78,0.0
6407,104251,2024-01-15,12,1,3,2,86.52,26.52,0.15
9075,106010,2026-03-15,15,3,4,1,60.96,23.17,0.1
17564,111577,2025-12-07,11,3,4,1,44.98,13.79,0.05
5449,103623,2025-11-16,13,1,4,1,59.69,20.94,0.05
12169,108062,2024-12-27,7,1,4,1,49.92,17.43,0.15
5079,103388,2024-06-11,11,5,3,1,41.79,12.71,0.1
13565,108963,2026-03-14,6,2,4,1,79.43,33.53,0.0
17074,111252,2026-06-13,7,1,2,1,51.34,18.44,0.0
3851,102554,2024-12-25,13,2,2,1,62.04,20.02,0.0
6489,104306,2026-02-21,11,5,4,1,42.03,13.81,0.1
10146,106733,2024-07-08,8,5,4,2,50.92,18.47,0.05
13829,109133,2024-01-01,2,2,1,2,120.58,40.8,0.05
7155,104751,2025-08-23,14,3,4,1,30.48,10.05,0.0
20924,113808,2024-11-24,2,4,2,1,123.2,42.42,0.05
6611,104393,2024-10-05,15,3,3,4,56.58,22.01,0.0
5180,103451,2024-05-11,3,2,5,1,51.26,19.14,0.05
12331,108166,2024-01-05,3,5,4,1,54.73,18.11,0.15
18269,112048,2025-11-11,8,1,4,1,53.92,20.3,0.0
19104,112614,2025-11-06,8,1,1,2,54.55,20.23,0.1
22072,114563,2026-05-07,12,5,4,1,86.69,30.13,0.1
2495,101662,2024-12-20,15,3,2,1,58.59,22.57,0.0
19421,112816,2024-05-11,1,2,1,1,66.88,25.25,0.0
846,100560,2024-11-11,1,1,5,1,71.24,25.52,0.0
8735,105787,2026-06-21,11,2,3,1,42.33,14.37,0.0
11917,107894,2026-01-09,7,1,2,2,48.46,18.67,0.05
11872,107862,2024-12-26,8,2,2,1,54.88,19.23,0.05
12416,108221,2026-08-16,13,5,2,1,59.83,21.61,0.15
7968,105275,2025-01-25,7,2,5,1,50.84,17.75,0.1
7341,104876,2026-08-26,8,3,4,3,50.47,20.6,0.0
13892,109175,2026-06-24,8,5,4,2,54.8,20.92,0.2
21638,114290,2025-05-27,12,1,4,1,88.21,28.57,0.15
20746,113686,2024-11-26,7,2,2,1,51.21,17.29,0.1
7138,104739,2026-06-09,13,1,4,1,56.28,21.5,0.0
2965,101985,2026-03-06,15,1,4,1,61.67,23.5,0.1
15752,110388,2026-02-04,8,5,2,3,54.27,19.77,0.2
18914,112482,2025-02-07,15,1,5,2,60.18,21.7,0.05
15477,110206,2025-10-29,14,5,2,1,30.18,10.29,0.1
5773,103827,2025-10-06,13,5,4,4,61.99,20.49,0.1
17433,111492,2024-09-03,4,1,4,1,88.9,32.15,0.1
18345,112099,2025-01-15,7,4,4,1,48.57,17.6,0.0
2531,101688,2024-09-11,3,5,5,1,55.11,19.41,0.15
11139,107368,2024-02-28,8,2,4,1,50.63,18.65,0.05
16772,111060,2025-03-02,12,4,5,1,86.38,28.47,0.0
14717,109706,2026-01-06,10,1,2,1,63.65,24.35,0.05
8430,105590,2025-05-14,8,5,3,1,49.83,19.59,0.15
4918,103273,2025-11-15,15,3,1,1,56.47,22.19,0.05
5902,103913,2024-07-02,2,2,4,1,124.27,42.97,0.0
8287,105491,2026-08-16,15,5,4,2,60.39,23.78,0.1
21119,113935,2024-11-22,4,1,2,1,88.4,33.11,0.05
5657,103754,2025-05-22,8,2,5,1,50.79,20.14,0.1
16128,110632,2025-01-30,14,3,3,1,29.21,10.13,0.1
5908,103916,2025-03-18,11,5,5,1,42.41,12.84,0.15
7374,104897,2024-12-25,4,2,2,3,89.98,31.65,0.0
19363,112774,2025-11-03,2,2,4,1,122.07,45.1,0.05
6722,104464,2024-07-23,7,5,5,1,51.46,17.12,0.2
21942,114484,2026-03-28,10,5,4,1,65.88,23.91,0.15
12687,108400,2024-08-11,2,1,4,1,120.96,43.1,0.0
8265,105473,2025-06-01,1,5,4,1,66.37,26.5,0.2
7694,105104,2025-09-19,11,2,4,1,42.16,13.78,0.05
