id_orcamento,mes_referencia,id_produto,id_canal,id_regiao,quantidade_orcada,receita_orcada,custo_orcado,margem_orcada
8918,2026-09-01,14,5,4,8,192.52,77.68,114.84
8919,2026-09-01,14,5,5,1,30.42,11.51,18.91
8920,2026-09-01,15,1,2,3,190.14,73.5,116.64
8921,2026-09-01,15,1,3,2,119.61,49.86,69.75
8922,2026-09-01,15,1,4,9,479.48,200.68,278.8
8923,2026-09-01,15,1,5,3,186.0,73.81,112.19
8924,2026-09-01,15,2,1,2,128.77,49.48,79.29
8925,2026-09-01,15,2,2,2,130.8,49.16,81.64
8926,2026-09-01,15,2,3,1,65.75,25.05,40.7
8927,2026-09-01,15,2,4,3,192.84,73.45,119.39
8928,2026-09-01,15,2,5,1,60.43,25.64,34.79
8929,2026-09-01,15,3,2,3,200.41,73.49,126.92
8930,2026-09-01,15,3,3,1,67.69,25.7,41.99
8931,2026-09-01,15,3,4,7,379.05,149.71,229.34
8932,2026-09-01,15,3,5,2,123.64,49.61,74.03
8933,2026-09-01,15,4,2,1,67.17,24.99,42.18
8934,2026-09-01,15,4,3,2,128.52,50.74,77.78
8935,2026-09-01,15,4,4,8,457.53,172.57,284.96
8936,2026-09-01,15,5,2,7,376.79,148.74,228.05
8937,2026-09-01,15,5,4,7,354.04,148.48,205.56
8938,2026-09-01,15,5,5,1,52.5,25.68,26.82
8939,2026-10-01,1,1,2,2,165.94,58.34,107.6
8940,2026-10-01,1,1,4,8,487.65,202.26,285.39
8941,2026-10-01,1,1,5,2,135.64,59.99,75.65
8942,2026-10-01,1,2,1,3,212.97,86.06,126.91
8943,2026-10-01,1,2,2,6,395.16,146.84,248.32
8944,2026-10-01,1,2,3,1,72.86,30.05,42.81
8945,2026-10-01,1,2,4,9,616.09,233.45,382.64
8946,2026-10-01,1,2,5,2,166.35,58.22,108.13
8947,2026-10-01,1,3,2,7,469.95,175.18,294.77
8948,2026-10-01,1,3,4,6,377.68,146.23,231.45
8949,2026-10-01,1,3,5,3,230.98,87.67,143.31
8950,2026-10-01,1,4,2,2,162.71,58.73,103.98
8951,2026-10-01,1,4,4,6,385.45,146.81,238.64
8952,2026-10-01,1,4,5,2,151.66,58.97,92.69
8953,2026-10-01,1,5,1,2,143.34,57.44,85.9
8954,2026-10-01,1,5,2,4,264.78,113.56,151.22
8955,2026-10-01,1,5,3,1,62.46,28.54,33.92
8956,2026-10-01,1,5,4,2,139.29,59.81,79.48
8957,2026-10-01,1,5,5,3,190.52,85.92,104.6
8958,2026-10-01,2,1,2,3,372.59,149.22,223.37
8959,2026-10-01,2,1,3,3,394.29,151.64,242.65
8960,2026-10-01,2,1,4,4,489.45,199.73,289.72
8961,2026-10-01,2,1,5,3,405.29,147.97,257.32
8962,2026-10-01,2,2,1,1,132.63,51.06,81.57
8963,2026-10-01,2,2,2,2,274.32,97.59,176.73
8964,2026-10-01,2,2,3,1,131.01,49.63,81.38
8965,2026-10-01,2,2,4,10,1162.19,448.23,713.96
8966,2026-10-01,2,2,5,7,774.28,303.7,470.58
8967,2026-10-01,2,3,1,2,270.03,99.52,170.51
8968,2026-10-01,2,3,4,4,466.08,202.69,263.39
8969,2026-10-01,2,4,1,1,122.82,48.92,73.9
8970,2026-10-01,2,4,2,3,392.01,152.85,239.16
8971,2026-10-01,2,4,4,6,662.72,248.56,414.16
8972,2026-10-01,2,4,5,3,391.72,149.53,242.19
8973,2026-10-01,2,5,2,2,234.06,99.73,134.33
8974,2026-10-01,2,5,4,4,467.54,203.1,264.44
8975,2026-10-01,2,5,5,8,816.33,347.17,469.16
8976,2026-10-01,3,1,1,2,128.85,43.03,85.82
8977,2026-10-01,3,1,2,6,288.26,108.7,179.56
8978,2026-10-01,3,1,3,2,119.24,44.66,74.58
8979,2026-10-01,3,1,4,9,462.56,175.98,286.58
8980,2026-10-01,3,1,5,4,234.65,87.08,147.57
8981,2026-10-01,3,2,1,1,53.36,21.53,31.83
8982,2026-10-01,3,2,2,1,62.94,21.63,41.31
8983,2026-10-01,3,2,3,8,440.86,152.62,288.24
8984,2026-10-01,3,2,5,6,281.8,110.42,171.38
8985,2026-10-01,3,3,4,9,458.22,177.24,280.98
8986,2026-10-01,3,3,5,2,117.27,43.96,73.31
8987,2026-10-01,3,4,2,2,124.04,44.91,79.13
8988,2026-10-01,3,4,3,1,57.32,21.89,35.43
8989,2026-10-01,3,4,4,7,381.4,132.21,249.19
8990,2026-10-01,3,4,5,2,129.49,44.24,85.25
8991,2026-10-01,3,5,4,7,324.42,133.41,191.01
8992,2026-10-01,3,5,5,9,437.08,175.58,261.5
8993,2026-10-01,4,1,2,1,97.15,37.26,59.89
8994,2026-10-01,4,1,4,13,1105.84,441.39,664.45
8995,2026-10-01,4,1,5,3,284.6,111.45,173.15
8996,2026-10-01,4,2,1,1,88.72,37.88,50.84
8997,2026-10-01,4,2,2,6,475.61,184.29,291.32
8998,2026-10-01,4,2,3,1,96.99,36.35,60.64
8999,2026-10-01,4,2,4,12,1073.72,406.02,667.7
9000,2026-10-01,4,2,5,4,396.55,149.45,247.1
9001,2026-10-01,4,3,2,3,269.21,111.47,157.74
9002,2026-10-01,4,3,4,6,483.89,184.71,299.18
9003,2026-10-01,4,3,5,1,98.41,37.71,60.7
9004,2026-10-01,4,4,2,1,97.06,36.81,60.25
9005,2026-10-01,4,4,4,6,492.04,185.77,306.27
9006,2026-10-01,4,5,1,1,82.89,36.76,46.13
9007,2026-10-01,4,5,2,1,84.15,37.65,46.5
9008,2026-10-01,4,5,3,1,84.16,37.61,46.55
9009,2026-10-01,4,5,4,6,459.33,185.75,273.58
9010,2026-10-01,4,5,5,4,339.01,149.03,189.98
9011,2026-10-01,5,1,1,3,323.46,135.9,187.56
9012,2026-10-01,5,1,2,2,200.62,90.39,110.23
9013,2026-10-01,5,1,4,7,623.59,270.95,352.64
9014,2026-10-01,5,1,5,2,219.4,90.33,129.07
9015,2026-10-01,5,2,2,3,326.19,136.08,190.11
9016,2026-10-01,5,2,4,7,658.38,273.06,385.32
9017,2026-10-01,5,2,5,3,355.59,138.83,216.76
9018,2026-10-01,5,3,1,6,550.94,224.98,325.96
9019,2026-10-01,5,3,2,2,218.88,91.41,127.47
9020,2026-10-01,5,3,4,4,439.6,179.08,260.52
9021,2026-10-01,5,3,5,6,554.23,227.98,326.25
9022,2026-10-01,5,4,2,1,104.43,45.17,59.26
9023,2026-10-01,5,4,4,11,1094.68,453.35,641.33
9024,2026-10-01,5,4,5,1,103.06,46.45,56.61
9025,2026-10-01,5,5,1,1,109.23,46.01,63.22
9026,2026-10-01,5,5,2,2,205.55,91.83,113.72
9027,2026-10-01,5,5,4,8,707.91,318.64,389.27
9028,2026-10-01,5,5,5,4,391.87,178.57,213.3
9029,2026-10-01,6,1,1,1,90.37,36.15,54.22
9030,2026-10-01,6,1,2,3,248.31,108.22,140.09
9031,2026-10-01,6,1,3,2,161.02,70.82,90.2
9032,2026-10-01,6,1,4,9,696.98,283.95,413.03
9033,2026-10-01,6,1,5,10,711.77,317.49,394.28
9034,2026-10-01,6,2,2,1,80.58,35.48,45.1
9035,2026-10-01,6,2,3,11,905.16,355.53,549.63
9036,2026-10-01,6,2,4,1,85.8,35.55,50.25
9037,2026-10-01,6,2,5,2,171.63,71.19,100.44
9038,2026-10-01,6,3,2,4,364.32,141.31,223.01
9039,2026-10-01,6,3,4,4,325.27,145.18,180.09
9040,2026-10-01,6,4,4,1,86.71,35.51,51.2
9041,2026-10-01,6,4,5,1,90.7,35.77,54.93
9042,2026-10-01,6,5,4,6,372.82,176.63,196.19
9043,2026-10-01,6,5,5,3,216.02,105.29,110.73
9044,2026-10-01,7,1,1,1,50.35,19.79,30.56
9045,2026-10-01,7,1,2,3,162.66,60.78,101.88
9046,2026-10-01,7,1,4,10,489.53,184.33,305.2
9047,2026-10-01,7,1,5,3,162.17,61.17,101.0
9048,2026-10-01,7,2,1,1,52.08,20.13,31.95
9049,2026-10-01,7,2,2,2,101.51,40.94,60.57
9050,2026-10-01,7,2,3,4,230.97,79.65,151.32
9051,2026-10-01,7,2,4,6,260.36,102.41,157.95
9052,2026-10-01,7,2,5,2,108.66,40.41,68.25
9053,2026-10-01,7,3,1,1,59.46,19.95,39.51
9054,2026-10-01,7,3,2,2,105.94,40.51,65.43
9055,2026-10-01,7,3,4,4,204.48,80.79,123.69
9056,2026-10-01,7,3,5,3,155.03,60.88,94.15
9057,2026-10-01,7,4,2,2,107.48,40.99,66.49
9058,2026-10-01,7,4,4,4,221.69,81.03,140.66
9059,2026-10-01,7,4,5,2,113.16,41.14,72.02
9060,2026-10-01,7,5,1,1,51.88,20.09,31.79
9061,2026-10-01,7,5,2,3,144.55,59.88,84.67
9062,2026-10-01,7,5,3,4,193.35,81.31,112.04
9063,2026-10-01,7,5,4,11,492.07,203.78,288.29
9064,2026-10-01,7,5,5,9,409.08,163.05,246.03
9065,2026-10-01,8,1,1,1,59.86,22.33,37.53
9066,2026-10-01,8,1,2,2,106.49,44.55,61.94
9067,2026-10-01,8,1,4,8,382.81,154.28,228.53
9068,2026-10-01,8,1,5,1,57.24,21.74,35.5
9069,2026-10-01,8,2,1,1,57.78,21.84,35.94
9070,2026-10-01,8,2,2,3,165.48,67.65,97.83
9071,2026-10-01,8,2,4,7,357.81,130.83,226.98
9072,2026-10-01,8,2,5,2,116.49,44.04,72.45
9073,2026-10-01,8,3,2,3,166.15,67.52,98.63
9074,2026-10-01,8,3,3,1,60.03,22.36,37.67
9075,2026-10-01,8,3,4,9,482.15,176.23,305.92
9076,2026-10-01,8,3,5,4,227.54,89.0,138.54
9077,2026-10-01,8,4,1,1,55.68,22.02,33.66
9078,2026-10-01,8,4,2,6,278.0,110.63,167.37
9079,2026-10-01,8,4,4,10,521.94,196.64,325.3
9080,2026-10-01,8,5,1,1,45.66,21.47,24.19
9081,2026-10-01,8,5,2,4,204.67,87.74,116.93
9082,2026-10-01,8,5,4,8,356.94,155.43,201.51
9083,2026-10-01,8,5,5,3,150.65,66.18,84.47
9084,2026-10-01,9,1,2,2,155.77,66.26,89.51
9085,2026-10-01,9,1,4,13,913.86,383.75,530.11
9086,2026-10-01,9,1,5,1,71.93,32.38,39.55
9087,2026-10-01,9,2,2,2,163.3,63.01,100.29
9088,2026-10-01,9,2,3,2,158.15,66.07,92.08
9089,2026-10-01,9,2,4,1,82.25,32.62,49.63
9090,2026-10-01,9,3,2,2,168.82,66.29,102.53
9091,2026-10-01,9,3,3,2,157.69,65.42,92.27
9092,2026-10-01,9,3,5,4,347.92,128.93,218.99
9093,2026-10-01,9,4,4,8,586.07,227.01,359.06
9094,2026-10-01,9,5,1,1,73.46,32.59,40.87
9095,2026-10-01,9,5,2,1,77.23,32.74,44.49
9096,2026-10-01,9,5,4,11,709.53,323.12,386.41
9097,2026-10-01,10,1,1,3,212.38,77.52,134.86
9098,2026-10-01,10,1,3,1,72.74,25.53,47.21
9099,2026-10-01,10,1,4,6,351.78,133.88,217.9
9100,2026-10-01,10,2,2,1,74.28,26.09,48.19
9101,2026-10-01,10,2,3,1,69.44,26.37,43.07
9102,2026-10-01,10,2,4,8,468.95,182.95,286.0
9103,2026-10-01,10,2,5,4,281.06,106.06,175.0
9104,2026-10-01,10,3,2,1,63.28,27.01,36.27
9105,2026-10-01,10,3,4,12,776.69,285.6,491.09
9106,2026-10-01,10,3,5,1,70.26,26.02,44.24
9107,2026-10-01,10,4,2,4,301.1,104.92,196.18
9108,2026-10-01,10,4,3,1,72.56,26.37,46.19
9109,2026-10-01,10,4,4,6,353.58,131.18,222.4
9110,2026-10-01,10,4,5,2,142.86,53.38,89.48
9111,2026-10-01,10,5,1,2,132.11,51.11,81.0
9112,2026-10-01,10,5,2,2,122.92,53.28,69.64
9113,2026-10-01,10,5,4,2,130.15,52.93,77.22
9114,2026-10-01,10,5,5,2,135.71,51.95,83.76
9115,2026-10-01,11,1,1,1,47.12,14.65,32.47
9116,2026-10-01,11,1,3,2,94.0,30.2,63.8
9117,2026-10-01,11,1,4,7,262.66,89.95,172.71
9118,2026-10-01,11,1,5,2,96.6,30.55,66.05
9119,2026-10-01,11,2,2,4,191.5,59.03,132.47
9120,2026-10-01,11,2,3,1,47.04,14.76,32.28
9121,2026-10-01,11,2,4,6,255.24,73.14,182.1
9122,2026-10-01,11,2,5,1,49.19,14.65,34.54
9123,2026-10-01,11,3,2,3,155.78,45.62,110.16
9124,2026-10-01,11,3,4,2,96.57,29.46,67.11
9125,2026-10-01,11,3,5,2,96.27,29.26,67.01
9126,2026-10-01,11,4,2,1,48.67,14.58,34.09
9127,2026-10-01,11,4,4,7,297.59,89.73,207.86
9128,2026-10-01,11,4,5,3,141.0,43.96,97.04
9129,2026-10-01,11,5,1,1,40.87,15.17,25.7
9130,2026-10-01,11,5,2,9,368.14,117.61,250.53
9131,2026-10-01,11,5,3,1,42.07,14.88,27.19
9132,2026-10-01,11,5,4,4,183.99,59.5,124.49
9133,2026-10-01,11,5,5,3,143.7,44.46,99.24
9134,2026-10-01,12,1,2,3,268.28,95.41,172.87
9135,2026-10-01,12,1,4,13,992.76,382.59,610.17
9136,2026-10-01,12,1,5,6,461.33,156.67,304.66
9137,2026-10-01,12,2,1,2,176.81,63.4,113.41
9138,2026-10-01,12,2,2,4,374.97,124.86,250.11
9139,2026-10-01,12,2,4,8,634.46,219.25,415.21
9140,2026-10-01,12,2,5,1,94.69,31.85,62.84
9141,2026-10-01,12,3,1,3,270.64,95.65,174.99
9142,2026-10-01,12,3,2,1,87.6,31.04,56.56
9143,2026-10-01,12,3,4,7,538.05,187.9,350.15
9144,2026-10-01,12,3,5,3,267.24,96.4,170.84
9145,2026-10-01,12,4,2,1,95.21,31.76,63.45
9146,2026-10-01,12,4,3,1,100.05,32.25,67.8
9147,2026-10-01,12,4,4,3,284.81,94.96,189.85
9148,2026-10-01,12,4,5,7,587.55,188.44,399.11
9149,2026-10-01,12,5,4,4,324.91,126.5,198.41
9150,2026-10-01,12,5,5,7,514.59,189.4,325.19
9151,2026-10-01,13,1,1,1,59.32,22.58,36.74
9152,2026-10-01,13,1,2,2,123.53,44.2,79.33
9153,2026-10-01,13,1,3,3,184.64,67.64,117.0
9154,2026-10-01,13,1,4,10,558.04,205.56,352.48
9155,2026-10-01,13,1,5,3,206.3,67.9,138.4
9156,2026-10-01,13,2,2,2,129.08,45.53,83.55
9157,2026-10-01,13,2,3,3,189.6,68.54,121.06
9158,2026-10-01,13,2,4,1,66.6,22.59,44.01
9159,2026-10-01,13,2,5,1,62.58,23.28,39.3
9160,2026-10-01,13,3,1,1,66.72,22.81,43.91
9161,2026-10-01,13,3,4,8,443.76,158.87,284.89
9162,2026-10-01,13,3,5,2,138.29,44.96,93.33
9163,2026-10-01,13,4,1,2,137.42,44.92,92.5
9164,2026-10-01,13,4,2,3,188.85,68.84,120.01
9165,2026-10-01,13,4,4,2,130.06,45.11,84.95
9166,2026-10-01,13,4,5,1,67.52,22.72,44.8
9167,2026-10-01,13,5,1,1,59.88,22.31,37.57
9168,2026-10-01,13,5,3,2,131.95,45.54,86.41
9169,2026-10-01,13,5,4,6,323.74,113.21,210.53
9170,2026-10-01,13,5,5,2,121.59,45.91,75.68
9171,2026-10-01,14,1,1,1,32.51,11.24,21.27
9172,2026-10-01,14,1,2,3,94.99,34.68,60.31
9173,2026-10-01,14,1,3,2,65.25,22.67,42.58
9174,2026-10-01,14,1,4,15,399.98,146.81,253.17
9175,2026-10-01,14,1,5,8,212.83,79.56,133.27
9176,2026-10-01,14,2,2,3,98.78,33.88,64.9
9177,2026-10-01,14,2,3,2,65.1,22.61,42.49
9178,2026-10-01,14,2,4,4,125.05,45.82,79.23
9179,2026-10-01,14,2,5,6,156.96,56.86,100.1
9180,2026-10-01,14,3,2,1,33.34,11.36,21.98
9181,2026-10-01,14,3,4,4,121.13,45.74,75.39
9182,2026-10-01,14,4,4,6,166.93,56.72,110.21
9183,2026-10-01,14,4,5,1,32.07,11.5,20.57
9184,2026-10-01,14,5,1,6,145.9,57.77,88.13
9185,2026-10-01,14,5,2,2,62.57,22.5,40.07
9186,2026-10-01,14,5,3,1,33.49,11.64,21.85
9187,2026-10-01,14,5,4,4,124.43,45.07,79.36
9188,2026-10-01,14,5,5,4,125.76,44.48,81.28
9189,2026-10-01,15,1,2,4,240.67,102.6,138.07
9190,2026-10-01,15,1,3,1,64.99,24.86,40.13
9191,2026-10-01,15,1,4,9,496.39,199.72,296.67
9192,2026-10-01,15,2,1,4,271.24,99.65,171.59
9193,2026-10-01,15,2,2,1,69.85,25.77,44.08
9194,2026-10-01,15,2,3,1,61.82,24.48,37.34
9195,2026-10-01,15,2,4,9,518.98,201.08,317.9
9196,2026-10-01,15,2,5,1,64.27,25.58,38.69
9197,2026-10-01,15,3,1,1,68.52,24.51,44.01
9198,2026-10-01,15,3,3,1,66.54,24.51,42.03
9199,2026-10-01,15,3,4,10,588.03,226.45,361.58
9200,2026-10-01,15,4,2,4,264.91,99.78,165.13
9201,2026-10-01,15,4,3,2,128.73,50.16,78.57
9202,2026-10-01,15,4,4,11,650.07,250.28,399.79
9203,2026-10-01,15,4,5,4,281.11,99.62,181.49
9204,2026-10-01,15,5,1,4,248.74,97.68,151.06
9205,2026-10-01,15,5,4,4,222.86,99.56,123.3
9206,2026-10-01,15,5,5,4,241.75,97.68,144.07
9207,2026-11-01,1,1,1,2,148.67,59.51,89.16
9208,2026-11-01,1,1,2,2,139.41,57.68,81.73
9209,2026-11-01,1,1,3,2,141.65,58.82,82.83
9210,2026-11-01,1,1,4,20,1315.6,529.16,786.44
9211,2026-11-01,1,1,5,3,219.97,86.89,133.08
9212,2026-11-01,1,2,1,3,229.63,89.02,140.61
9213,2026-11-01,1,2,2,2,153.04,59.07,93.97
9214,2026-11-01,1,2,4,13,917.34,353.78,563.56
9215,2026-11-01,1,2,5,4,287.78,117.48,170.3
9216,2026-11-01,1,3,1,1,74.67,28.6,46.07
9217,2026-11-01,1,3,2,1,72.39,30.01,42.38
9218,2026-11-01,1,3,3,3,208.14,89.41,118.73
9219,2026-11-01,1,3,4,16,1064.49,410.98,653.51
9220,2026-11-01,1,3,5,6,382.18,146.7,235.48
9221,2026-11-01,1,4,1,1,77.38,29.74,47.64
9222,2026-11-01,1,4,2,2,154.49,58.01,96.48
9223,2026-11-01,1,4,3,3,236.85,88.02,148.83
9224,2026-11-01,1,4,4,3,243.13,87.43,155.7
9225,2026-11-01,1,4,5,3,225.96,87.67,138.29
9226,2026-11-01,1,5,1,1,71.97,29.5,42.47
9227,2026-11-01,1,5,2,3,214.54,88.33,126.21
9228,2026-11-01,1,5,3,3,204.96,88.87,116.09
9229,2026-11-01,1,5,4,9,523.48,235.31,288.17
9230,2026-11-01,1,5,5,3,205.83,87.28,118.55
9231,2026-11-01,2,1,1,1,115.7,49.17,66.53
9232,2026-11-01,2,1,2,8,880.6,355.07,525.53
9233,2026-11-01,2,1,3,4,474.96,198.68,276.28
9234,2026-11-01,2,1,4,19,2135.31,855.25,1280.06
9235,2026-11-01,2,1,5,10,1132.59,453.88,678.71
9236,2026-11-01,2,2,1,2,266.57,98.84,167.73
9237,2026-11-01,2,2,2,2,259.3,101.13,158.17
9238,2026-11-01,2,2,4,17,1965.98,756.9,1209.08
9239,2026-11-01,2,2,5,1,124.28,51.38,72.9
9240,2026-11-01,2,3,2,1,137.46,48.86,88.6
9241,2026-11-01,2,3,4,13,1558.97,599.57,959.4
9242,2026-11-01,2,3,5,9,1051.71,410.48,641.23
9243,2026-11-01,2,4,2,2,263.81,102.1,161.71
9244,2026-11-01,2,4,4,6,653.6,249.22,404.38
9245,2026-11-01,2,4,5,4,515.46,201.23,314.23
9246,2026-11-01,2,5,1,1,118.51,51.51,67.0
9247,2026-11-01,2,5,2,3,338.93,152.42,186.51
9248,2026-11-01,2,5,4,8,862.6,347.74,514.86
9249,2026-11-01,2,5,5,1,119.24,50.41,68.83
9250,2026-11-01,3,1,1,3,181.95,66.01,115.94
9251,2026-11-01,3,1,2,1,54.43,21.6,32.83
9252,2026-11-01,3,1,3,1,58.08,21.96,36.12
9253,2026-11-01,3,1,4,13,694.09,264.63,429.46
9254,2026-11-01,3,1,5,8,382.12,157.0,225.12
9255,2026-11-01,3,2,2,7,347.55,131.4,216.15
9256,2026-11-01,3,2,4,11,578.3,219.31,358.99
9257,2026-11-01,3,2,5,6,289.88,108.71,181.17
9258,2026-11-01,3,3,2,2,119.55,44.41,75.14
9259,2026-11-01,3,3,3,1,62.01,22.32,39.69
9260,2026-11-01,3,3,4,7,368.72,131.96,236.76
9261,2026-11-01,3,3,5,2,115.23,44.6,70.63
9262,2026-11-01,3,4,3,4,236.32,88.5,147.82
9263,2026-11-01,3,4,4,9,478.35,176.19,302.16
9264,2026-11-01,3,5,1,2,111.07,43.76,67.31
9265,2026-11-01,3,5,2,6,272.84,110.94,161.9
9266,2026-11-01,3,5,3,2,109.46,43.8,65.66
9267,2026-11-01,3,5,4,4,220.46,88.3,132.16
9268,2026-11-01,3,5,5,1,57.89,22.22,35.67
9269,2026-11-01,4,1,1,3,312.81,112.01,200.8
9270,2026-11-01,4,1,2,8,646.9,258.43,388.47
9271,2026-11-01,4,1,3,4,361.66,147.1,214.56
9272,2026-11-01,4,1,4,2,195.71,74.08,121.63
9273,2026-11-01,4,1,5,8,679.66,260.98,418.68
9274,2026-11-01,4,2,1,2,181.01,75.45,105.56
9275,2026-11-01,4,2,2,4,365.21,148.08,217.13
9276,2026-11-01,4,2,4,13,1123.8,445.85,677.95
9277,2026-11-01,4,2,5,16,1373.79,518.86,854.93
9278,2026-11-01,4,3,1,3,303.7,110.78,192.92
9279,2026-11-01,4,3,2,2,193.54,72.29,121.25
9280,2026-11-01,4,3,3,8,680.65,260.23,420.42
9281,2026-11-01,4,3,4,7,579.98,224.5,355.48
9282,2026-11-01,4,3,5,6,462.05,188.26,273.79
9283,2026-11-01,4,4,1,1,93.87,37.72,56.15
9284,2026-11-01,4,4,3,3,301.37,112.23,189.14
9285,2026-11-01,4,4,4,3,314.09,110.77,203.32
9286,2026-11-01,4,4,5,4,389.54,149.54,240.0
9287,2026-11-01,4,5,1,1,93.16,36.88,56.28
9288,2026-11-01,4,5,2,1,77.67,36.81,40.86
9289,2026-11-01,4,5,3,1,88.53,36.04,52.49
9290,2026-11-01,4,5,4,1,83.06,37.16,45.9
9291,2026-11-01,5,1,1,2,194.8,91.48,103.32
9292,2026-11-01,5,1,2,4,449.17,180.39,268.78
9293,2026-11-01,5,1,3,2,219.57,92.05,127.52
9294,2026-11-01,5,1,4,11,1038.3,454.18,584.12
9295,2026-11-01,5,1,5,2,194.17,92.68,101.49
9296,2026-11-01,5,2,1,1,99.39,44.29,55.1
9297,2026-11-01,5,2,2,1,109.71,45.34,64.37
9298,2026-11-01,5,2,3,1,107.28,45.74,61.54
9299,2026-11-01,5,2,4,10,1003.57,407.42,596.15
9300,2026-11-01,5,2,5,10,997.22,403.48,593.74
9301,2026-11-01,5,3,1,1,117.25,45.57,71.68
9302,2026-11-01,5,3,3,1,110.34,46.8,63.54
9303,2026-11-01,5,3,4,10,1012.77,409.98,602.79
9304,2026-11-01,5,3,5,2,203.99,90.29,113.7
9305,2026-11-01,5,4,2,1,109.69,46.13,63.56
9306,2026-11-01,5,4,4,2,221.77,90.6,131.17
9307,2026-11-01,5,5,2,3,310.25,133.56,176.69
9308,2026-11-01,5,5,4,4,380.6,183.08,197.52
9309,2026-11-01,5,5,5,2,216.03,89.63,126.4
9310,2026-11-01,6,1,1,7,516.78,216.58,300.2
9311,2026-11-01,6,1,2,3,284.0,108.87,175.13
9312,2026-11-01,6,1,4,9,677.53,285.58,391.95
9313,2026-11-01,6,1,5,6,416.05,179.28,236.77
9314,2026-11-01,6,2,3,1,83.85,36.2,47.65
9315,2026-11-01,6,2,4,18,1340.67,581.58,759.09
9316,2026-11-01,6,2,5,8,609.88,252.08,357.8
9317,2026-11-01,6,3,1,1,89.09,35.65,53.44
9318,2026-11-01,6,3,2,3,257.59,108.0,149.59
9319,2026-11-01,6,3,4,6,437.05,181.3,255.75
9320,2026-11-01,6,3,5,3,277.28,108.31,168.97
9321,2026-11-01,6,4,2,1,89.25,36.86,52.39
9322,2026-11-01,6,4,4,7,526.7,215.39,311.31
9323,2026-11-01,6,4,5,3,254.18,107.47,146.71
9324,2026-11-01,6,5,1,1,76.95,35.51,41.44
9325,2026-11-01,6,5,2,2,164.16,70.14,94.02
9326,2026-11-01,6,5,3,2,156.12,69.81,86.31
9327,2026-11-01,6,5,4,3,236.6,107.87,128.73
9328,2026-11-01,7,1,1,1,56.33,19.96,36.37
9329,2026-11-01,7,1,2,13,611.33,241.35,369.98
9330,2026-11-01,7,1,3,7,314.94,120.32,194.62
9331,2026-11-01,7,1,4,15,660.79,264.56,396.23
9332,2026-11-01,7,1,5,7,306.1,121.48,184.62
9333,2026-11-01,7,2,2,1,50.94,20.13,30.81
9334,2026-11-01,7,2,3,2,98.69,41.73,56.96
9335,2026-11-01,7,2,4,7,331.6,122.97,208.63
9336,2026-11-01,7,2,5,8,380.11,142.59,237.52
9337,2026-11-01,7,3,1,1,54.64,19.93,34.71
9338,2026-11-01,7,3,2,2,105.19,40.26,64.93
9339,2026-11-01,7,3,3,2,103.53,40.24,63.29
9340,2026-11-01,7,3,4,12,608.61,224.28,384.33
9341,2026-11-01,7,4,1,3,153.19,60.13,93.06
9342,2026-11-01,7,4,2,6,275.41,102.59,172.82
9343,2026-11-01,7,4,4,6,270.89,101.63,169.26
9344,2026-11-01,7,4,5,3,164.09,62.34,101.75
9345,2026-11-01,7,5,2,6,250.76,101.62,149.14
9346,2026-11-01,7,5,4,3,152.51,60.61,91.9
9347,2026-11-01,7,5,5,2,103.18,40.99,62.19
9348,2026-11-01,8,1,1,3,172.81,67.23,105.58
9349,2026-11-01,8,1,2,7,327.86,133.13,194.73
9350,2026-11-01,8,1,3,2,110.01,43.5,66.51
9351,2026-11-01,8,1,4,20,1012.72,401.7,611.02
9352,2026-11-01,8,1,5,8,397.28,154.37,242.91
9353,2026-11-01,8,2,2,3,182.3,66.8,115.5
9354,2026-11-01,8,2,3,8,415.01,156.87,258.14
9355,2026-11-01,8,2,4,13,709.99,262.38,447.61
9356,2026-11-01,8,2,5,4,227.73,87.56,140.17
9357,2026-11-01,8,3,1,2,107.85,44.46,63.39
9358,2026-11-01,8,3,2,2,117.93,43.22,74.71
9359,2026-11-01,8,3,4,7,339.46,131.34,208.12
9360,2026-11-01,8,3,5,6,277.48,109.77,167.71
9361,2026-11-01,8,4,2,1,56.87,22.32,34.55
9362,2026-11-01,8,4,3,7,350.77,133.63,217.14
9363,2026-11-01,8,4,4,3,169.44,66.59,102.85
9364,2026-11-01,8,4,5,1,58.28,22.16,36.12
9365,2026-11-01,8,5,2,2,112.86,44.11,68.75
9366,2026-11-01,8,5,4,10,480.62,200.55,280.07
9367,2026-11-01,8,5,5,2,100.91,44.33,56.58
9368,2026-11-01,9,1,1,3,242.1,95.28,146.82
9369,2026-11-01,9,1,2,4,311.14,129.86,181.28
9370,2026-11-01,9,1,3,1,72.62,31.93,40.69
9371,2026-11-01,9,1,4,17,1179.03,482.24,696.79
9372,2026-11-01,9,1,5,4,313.62,127.2,186.42
9373,2026-11-01,9,2,1,1,87.91,33.25,54.66
9374,2026-11-01,9,2,2,3,248.56,97.0,151.56
9375,2026-11-01,9,2,3,3,251.46,96.11,155.35
9376,2026-11-01,9,2,4,19,1366.67,543.72,822.95
9377,2026-11-01,9,2,5,2,163.32,65.38,97.94
9378,2026-11-01,9,3,1,1,72.47,33.16,39.31
9379,2026-11-01,9,3,3,6,426.55,158.86,267.69
9380,2026-11-01,9,3,4,7,478.39,196.55,281.84
